2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05
"123,130.00","122,660.00",,"121,850.00","121,400.00","120,740.00","120,110.00","119,930.00","120,050.00","120,120.00","119,950.00","119,870.00","120,070.00","120,380.00","120,920.00","121,630.00","122,520.00","123,040.00","123,700.00","124,590.00","125,920.00","127,180.00","128,250.00","129,310.00","130,540.00","131,760.00","133,340.00","135,030.00","137,010.00","138,620.00","139,910.00","141,090.00","142,110.00","143,190.00","144,120.00","145,270.00","146,310.00","147,300.00","148,170.00","149,100.00","150,280.00","151,470.00","152,680.00","153,550.00","154,010.00","154,260.00","154,860.00","155,790.00","156,740.00","157,430.00","158,300.00","159,530.00","161,070.00","162,660.00","163,880.00","164,940.00","165,720.00","166,840.00","168,150.00","169,870.00","171,600.00","173,120.00","174,520.00","176,020.00","177,700.00","179,300.00","180,530.00","181,630.00","182,620.00","183,850.00","185,380.00","187,060.00","188,640.00","190,030.00","191,830.00","194,100.00","196,700.00","199,180.00","200,960.00","201,840.00","202,080.00","202,450.00","203,380.00","204,590.00","205,970.00","207,220.00","208,800.00","210,420.00","212,220.00","213,880.00","215,910.00","217,710.00","219,280.00","220,060.00","220,770.00","221,520.00","222,570.00","223,890.00","225,660.00","227,340.00","228,910.00","230,300.00","231,330.00","231,940.00","232,150.00","232,700.00","233,790.00","234,930.00","236,340.00","238,030.00","240,180.00","242,340.00","243,760.00","244,760.00","245,930.00","247,740.00","250,490.00","253,810.00","257,600.00","261,040.00","264,200.00","267,720.00","271,950.00","276,600.00","281,170.00","285,310.00","288,100.00","289,040.00","288,720.00","288,340.00","289,020.00","290,840.00","294,380.00","299,280.00","305,020.00","310,610.00","315,020.00","317,780.00","318,020.00","316,100.00","312,950.00","310,450.00","308,950.00","308,150.00","308,170.00","308,970.00","310,850.00","313,000.00","315,740.00"
