2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05
"140,760.00","140,260.00","139,550.00","139,220.00","138,940.00","138,930.00","139,290.00","139,640.00","140,180.00","140,460.00","140,740.00","141,060.00","140,900.00","140,620.00","140,430.00","141,040.00","142,120.00","143,650.00","145,470.00","147,420.00","149,360.00","151,410.00","153,460.00","155,310.00","157,100.00","158,800.00","160,850.00","163,090.00","165,860.00","168,760.00","171,430.00","174,050.00","176,420.00","178,840.00","180,880.00","182,660.00","184,700.00","186,770.00","189,170.00","191,160.00","192,960.00","194,320.00","195,430.00","196,330.00","197,080.00","197,600.00","198,340.00","199,060.00","200,370.00","201,600.00","203,130.00","204,650.00","206,130.00","207,370.00","208,010.00","208,720.00","209,240.00","209,650.00","210,170.00","210,790.00","212,150.00","213,410.00","214,730.00","216,010.00","217,320.00","218,900.00","220,130.00","221,170.00","221,910.00","222,620.00","223,680.00","224,970.00","226,550.00","228,040.00","230,080.00","232,300.00","234,510.00","236,330.00","237,550.00","238,530.00","239,240.00","240,250.00","241,600.00","243,110.00","244,900.00","246,540.00","248,510.00","250,030.00","251,630.00","252,730.00","254,120.00","255,350.00","256,620.00","257,240.00","257,630.00","257,790.00","258,580.00","259,740.00","261,780.00","263,890.00","265,950.00","267,160.00","267,510.00","267,280.00","266,750.00","266,520.00","266,770.00","267,310.00","268,350.00","269,690.00","271,240.00","272,500.00","272,990.00","273,240.00","273,660.00","274,970.00","277,310.00","280,360.00","283,870.00","287,460.00","291,180.00","295,330.00","299,750.00","304,460.00","309,230.00","313,530.00","316,360.00","317,490.00","317,650.00","317,880.00","318,540.00","319,840.00","322,650.00","326,960.00","332,400.00","337,740.00","342,150.00","345,340.00","346,080.00","344,430.00","341,340.00","338,890.00","337,450.00","336,460.00","335,610.00","335,450.00","336,620.00","338,540.00","341,030.00"
