2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05
"74,700.00","74,200.00","73,290.00","72,200.00","71,340.00","70,630.00","70,310.00","70,110.00","70,010.00","69,320.00","68,210.00","67,340.00","67,110.00","67,530.00","67,800.00","67,660.00","67,250.00","66,940.00","66,920.00","66,940.00","67,370.00","68,000.00","68,800.00","69,390.00","69,890.00","70,360.00","70,860.00","71,000.00","70,970.00","71,020.00","71,310.00","71,720.00","71,840.00","71,850.00","71,690.00","71,780.00","71,800.00","71,890.00","71,890.00","71,980.00","72,150.00","72,450.00","73,030.00","73,430.00","73,660.00","73,610.00","73,840.00","74,000.00","74,240.00","74,320.00","74,670.00","75,010.00","75,310.00","75,500.00","75,930.00","76,420.00","76,820.00","76,830.00","76,570.00","76,170.00","75,870.00","75,780.00","75,590.00","75,480.00","75,350.00","75,530.00","75,640.00","76,000.00","76,350.00","76,940.00","77,680.00","78,490.00","79,040.00","79,390.00","79,960.00","80,810.00","81,920.00","82,800.00","83,550.00","84,210.00","84,740.00","85,240.00","85,630.00","86,230.00","86,950.00","87,510.00","88,210.00","88,690.00","89,110.00","89,250.00","89,580.00","89,910.00","90,060.00","89,780.00","89,740.00","90,020.00","90,960.00","92,280.00","93,970.00","95,520.00","96,600.00","97,410.00","97,780.00","98,150.00","98,230.00","98,970.00","99,960.00","100,990.00","101,600.00","102,340.00","103,400.00","104,690.00","105,440.00","105,680.00","105,940.00","106,760.00","108,440.00","110,460.00","112,590.00","114,460.00","116,390.00","118,550.00","120,800.00","122,550.00","124,320.00","126,120.00","127,270.00","127,020.00","125,880.00","125,380.00","125,710.00","126,140.00","127,670.00","130,500.00","134,390.00","137,690.00","139,910.00","141,970.00","143,440.00","144,240.00","144,150.00","144,120.00","144,430.00","144,980.00","146,110.00","147,240.00","148,640.00","149,360.00","150,260.00"
