"","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01","2020-02","2020-03","2020-04","2020-05","2020-06","2020-07","2020-08","2020-09","2020-10","2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03","2023-04","2023-05"
"Kent County","$123.13K","$122.66K","$122.17K","$121.85K","$121.4K","$120.74K","$120.11K","$119.93K","$120.05K","$120.12K","$119.95K","$119.87K","$120.07K","$120.38K","$120.92K","$121.63K","$122.52K","$123.04K","$123.7K","$124.59K","$125.92K","$127.18K","$128.25K","$129.31K","$130.54K","$131.76K","$133.34K","$135.03K","$137.01K","$138.62K","$139.91K","$141.09K","$142.11K","$143.19K","$144.12K","$145.27K","$146.31K","$147.3K","$148.17K","$149.1K","$150.28K","$151.47K","$152.68K","$153.55K","$154.01K","$154.26K","$154.86K","$155.79K","$156.74K","$157.43K","$158.3K","$159.53K","$161.07K","$162.66K","$163.88K","$164.94K","$165.72K","$166.84K","$168.15K","$169.87K","$171.6K","$173.12K","$174.52K","$176.02K","$177.7K","$179.3K","$180.53K","$181.63K","$182.62K","$183.85K","$185.38K","$187.06K","$188.64K","$190.03K","$191.83K","$194.1K","$196.7K","$199.18K","$200.96K","$201.84K","$202.08K","$202.45K","$203.38K","$204.59K","$205.97K","$207.22K","$208.8K","$210.42K","$212.22K","$213.88K","$215.91K","$217.71K","$219.28K","$220.06K","$220.77K","$221.52K","$222.57K","$223.89K","$225.66K","$227.34K","$228.91K","$230.3K","$231.33K","$231.94K","$232.15K","$232.7K","$233.79K","$234.93K","$236.34K","$238.03K","$240.18K","$242.34K","$243.76K","$244.76K","$245.93K","$247.74K","$250.49K","$253.81K","$257.6K","$261.04K","$264.2K","$267.72K","$271.95K","$276.6K","$281.17K","$285.31K","$288.1K","$289.04K","$288.72K","$288.34K","$289.02K","$290.84K","$294.38K","$299.28K","$305.02K","$310.61K","$315.02K","$317.78K","$318.02K","$316.1K","$312.95K","$310.45K","$308.95K","$308.15K","$308.17K","$308.97K","$310.85K","$313K","$315.74K"
