datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty,Lat,Lon
92,2013,48071,29933.0,25296.0,1771.0,13785.0,2271.0,5560.0,4584.0,585.0,Oakland,52502.12820391746,854.1078654000523,110131.51955081838,5.916546954865868,84.50873617746299,7.586944175324891,1.9543647479370592,15.314201717168345,18.57481709150436,42.508349415,-83.113086685
93,2014,48071,30028.0,25407.0,2168.0,14276.0,1990.0,5945.0,4643.0,937.0,Oakland,52539.26584887808,872.6512064071371,103353.82282373616,7.219928067137338,84.6110297056081,6.627147995204476,3.1204209404555745,15.462235247102704,19.79818835753297,42.508349415,-83.113086685
94,2015,48071,30123.0,25614.0,2270.0,14615.0,1582.0,5757.0,4434.0,1007.0,Oakland,52973.207035782245,893.471312184358,102459.94759869543,7.535770009627194,85.03137137735285,5.251800949440627,3.3429605284998174,14.719649437307044,19.111642266706504,42.508349415,-83.113086685
95,2016,48071,30168.0,25354.0,2192.0,14981.0,1043.0,5317.0,4133.0,882.0,Oakland,54791.43906636056,912.8097847146124,106642.58959113692,7.265977194378149,84.04269424555821,3.4573057544417924,2.9236276849642007,13.699946963670117,17.624635375232035,42.508349415,-83.113086685
96,2017,48071,30173.0,24645.0,2536.0,15402.0,824.0,5183.0,3930.0,898.0,Oakland,58035.338911553525,970.8398417101828,113492.54487597912,8.404865276903191,81.67898452258642,2.7309183707287974,2.976170748682597,13.024889802140988,17.177609120737085,42.508349415,-83.113086685
97,2018,48071,30226.0,24726.0,2872.0,16171.0,841.0,5219.0,3943.0,820.0,Oakland,61096.447729453976,986.5225820068736,134084.55757904,9.501753457288428,81.80374512009529,2.782372791636339,2.712896182094885,13.0450605439026,17.266591676040495,42.508349415,-83.113086685
98,2019,48071,30120.0,24335.0,2564.0,16493.0,633.0,4065.0,3429.0,215.0,Oakland,63690.68782783182,1016.638722976488,147788.04413726204,8.51261620185923,80.79349269588313,2.1015936254980083,0.7138114209827356,11.384462151394423,13.49601593625498,42.508349415,-83.113086685
99,2020,48071,30000.0,23767.0,2597.0,17053.0,595.0,3309.0,2710.0,194.0,Oakland,64361.44111339936,1036.0369536070723,162116.23694510668,8.656666666666666,79.22333333333333,1.9833333333333332,0.6466666666666666,9.033333333333331,11.03,42.508349415,-83.113086685
100,2011,48072,15037.0,13867.0,552.0,8302.0,597.0,973.0,832.0,59.0,Oakland,91052.03781469642,1133.7988254593467,212265.56266365547,3.670945002327592,92.21919265811,3.970206823169515,0.3923654984371883,5.533018554232892,6.470705592870917,42.496552794,-83.1807914
101,2012,48072,15034.0,13974.0,409.0,8275.0,663.0,978.0,840.0,53.0,Oakland,90270.32648065715,1150.6251644206732,193761.5617132852,2.720500199547692,92.9493148862578,4.410003990953839,0.3525342556871092,5.587335373154184,6.505254755886656,42.496552794,-83.1807914
102,2013,48072,15089.0,14160.0,248.0,8336.0,651.0,980.0,839.0,35.0,Oakland,91588.35384212538,1149.7102812965484,185994.0864623085,1.6435814169262375,93.8431970309497,4.314401219431375,0.2319570548081383,5.560341970972232,6.494797534627875,42.496552794,-83.1807914
103,2014,48072,15135.0,14048.0,430.0,8362.0,662.0,1106.0,990.0,51.0,Oakland,90901.1673340768,1136.505922208705,186886.36455798865,2.8410967955071027,92.81797158903204,4.373967624710935,0.3369672943508424,6.541129831516352,7.307565246118269,42.496552794,-83.1807914
104,2015,48072,15178.0,14268.0,382.0,8574.0,557.0,769.0,682.0,22.0,Oakland,93989.32533109438,1157.0132100229098,193863.99119050533,2.5168006324944,94.00448016866515,3.669785215443405,0.1449466332850177,4.493345631835552,5.066543681644486,42.496552794,-83.1807914
105,2016,48072,15239.0,14172.0,363.0,8804.0,404.0,755.0,668.0,22.0,Oakland,94165.40660897388,1142.5991741907526,202367.0092955622,2.3820460660148304,92.99822823019883,2.651092591377387,0.144366428243323,4.383489730297264,4.95439333289586,42.496552794,-83.1807914
106,2017,48072,15269.0,13911.0,647.0,8931.0,281.0,845.0,677.0,109.0,Oakland,96676.2562989556,1143.6269582245432,214802.97650130547,4.237343637435327,91.10616281354378,1.8403300805553733,0.7138646931691662,4.43382015849106,5.53408867640317,42.496552794,-83.1807914
107,2018,48072,15360.0,13976.0,622.0,9157.0,191.0,725.0,573.0,97.0,Oakland,99616.93895431032,1169.7512534497246,228368.45010294416,4.049479166666667,90.98958333333331,1.2434895833333333,0.6315104166666666,3.73046875,4.720052083333334,42.496552794,-83.1807914
108,2019,48072,15372.0,14173.0,486.0,9332.0,156.0,619.0,506.0,98.0,Oakland,103576.77399797384,1150.1246983262731,237414.3418721177,3.161592505854801,92.20010408535,1.014832162373146,0.6375227686703097,3.2916991933385376,4.026801977621649,42.496552794,-83.1807914
109,2020,48072,15352.0,13725.0,528.0,9493.0,206.0,593.0,483.0,107.0,Oakland,109535.00692010771,1169.0735169679806,261481.599313785,3.4392912975508074,89.402032308494,1.341844710786868,0.6969775924960917,3.146169880145909,3.862688900468994,42.496552794,-83.1807914
110,2011,48073,32850.0,30080.0,941.0,18758.0,1293.0,2108.0,1689.0,235.0,Oakland,80540.35455834692,960.4102356638912,223644.18886898228,2.8645357686453576,91.56773211567732,3.9360730593607305,0.7153729071537291,5.141552511415525,6.417047184170471,42.51647636,-83.150342582
111,2012,48073,33321.0,30510.0,1155.0,18995.0,1353.0,2252.0,1798.0,299.0,Oakland,78254.4553864648,940.9379948953368,209687.16952533604,3.4662825245340776,91.56387863509498,4.060502385882776,0.8973320128447525,5.395996518711923,6.758500645238738,42.51647636,-83.150342582
112,2013,48073,33123.0,30252.0,1284.0,18852.0,1341.0,2167.0,1765.0,244.0,Oakland,76850.08825663106,956.1299381430908,199597.02949471364,3.876460465537542,91.33230685626302,4.048546327325423,0.7366482504604052,5.328623615010717,6.542281798146303,42.51647636,-83.150342582
113,2014,48073,33017.0,30156.0,1242.0,19190.0,1221.0,2577.0,2044.0,320.0,Oakland,78402.1763821303,947.3027845363612,202074.09941876185,3.761698518944786,91.33476693824394,3.698094920798377,0.9691976860405244,6.190750219583851,7.805070115395099,42.51647636,-83.150342582
114,2015,48073,33488.0,30087.0,1517.0,19527.0,1116.0,2477.0,1971.0,296.0,Oakland,80974.21228857002,965.4632452524502,210447.8472008337,4.5299808886765405,89.84412326803631,3.3325370281892024,0.8838987099856666,5.885690396559962,7.396679407548973,42.51647636,-83.150342582
115,2016,48073,33832.0,30504.0,1356.0,19680.0,1056.0,2528.0,2094.0,145.0,Oakland,82895.5700875391,1019.4523743057496,219759.90783602145,4.008039725703476,90.16315913927644,3.1213052731142112,0.4285883187514778,6.1894064790730665,7.472215653818869,42.51647636,-83.150342582
116,2017,48073,33800.0,30345.0,1197.0,19819.0,820.0,2553.0,2088.0,175.0,Oakland,87450.17012075718,1054.1257180156658,234443.52643603133,3.541420118343195,89.77810650887574,2.42603550295858,0.5177514792899409,6.177514792899409,7.553254437869822,42.51647636,-83.150342582
117,2018,48073,34242.0,30789.0,1296.0,20441.0,797.0,2516.0,1993.0,267.0,Oakland,92467.38046330848,1084.8108097344957,247540.7216843816,3.784825652707201,89.91589276327318,2.327550960808364,0.7797441738216225,5.820337597102973,7.347701652940833,42.51647636,-83.150342582
118,2019,48073,34700.0,31025.0,1458.0,20757.0,723.0,2399.0,1800.0,314.0,Oakland,93968.16745092056,1111.9858482263346,259224.9967730201,4.2017291066282425,89.4092219020173,2.0835734870317,0.9048991354466858,5.187319884726225,6.913544668587897,42.51647636,-83.150342582
119,2020,48073,34628.0,30193.0,2055.0,20725.0,518.0,2394.0,1536.0,383.0,Oakland,92159.01896750912,1125.5128723276832,274196.59828987176,5.93450386970082,87.19244541989141,1.495899272265219,1.1060413538177196,4.435716761002657,6.913480420468984,42.51647636,-83.150342582
120,2011,48075,21809.0,4619.0,16344.0,9723.0,1226.0,2717.0,720.0,1827.0,Oakland,75904.91897803405,1076.9056944327128,205492.5708747705,74.9415378971984,21.17932963455454,5.621532394882847,8.377275436746297,3.301389334678344,12.458159475445916,42.462084244,-83.224195887
121,2012,48075,21684.0,4440.0,16495.0,9120.0,1334.0,3347.0,809.0,2400.0,Oakland,72896.81549169404,1082.941331219457,159388.79151894216,76.06991330012913,20.47592695074709,6.152001475742483,11.068068622025455,3.730861464674414,15.435344032466332,42.462084244,-83.224195887
122,2013,48075,21246.0,4133.0,16246.0,8791.0,1437.0,3417.0,625.0,2675.0,Oakland,70829.47798950021,1081.6955661345228,137860.59573225962,76.46615833568671,19.45307351972136,6.763626094323636,12.590605290407606,2.9417302080391603,16.083027393391696,42.462084244,-83.224195887
123,2014,48075,21238.0,4279.0,16129.0,8880.0,1270.0,3264.0,637.0,2524.0,Oakland,69324.28706238173,1029.6769397134362,127679.94052446607,75.94406252942838,20.147848196628683,5.979847443262078,11.88435822582164,2.999340804218853,15.36867878331293,42.462084244,-83.224195887
124,2015,48075,21372.0,4135.0,16404.0,9118.0,1070.0,3279.0,697.0,2477.0,Oakland,67847.25463574343,1020.7427652868782,131256.7208259323,76.75463222908479,19.347744712708216,5.006550626988584,11.589930750514691,3.261276436458918,15.34250421111735,42.462084244,-83.224195887
125,2016,48075,21651.0,4267.0,16264.0,9579.0,917.0,3203.0,728.0,2249.0,Oakland,67568.23694308916,1032.1479206856466,140539.6984254626,75.11893215093991,19.70809662371253,4.235370190753314,10.387510969470233,3.362431296475913,14.79377395963235,42.462084244,-83.224195887
126,2017,48075,21672.0,4245.0,16128.0,9894.0,853.0,2568.0,576.0,1713.0,Oakland,68830.18293896868,1056.6118635770235,146682.58812010442,74.4186046511628,19.5874861572536,3.935954226651901,7.904208194905869,2.6578073089701,11.84939091915836,42.462084244,-83.224195887
127,2018,48075,22052.0,4180.0,16470.0,10074.0,759.0,2523.0,639.0,1541.0,Oakland,66697.66327501822,1062.9689813505795,165027.1477895877,74.68710321059314,18.9551968075458,3.4418646834754214,6.9880282967531295,2.897696354072193,11.441139125702884,42.462084244,-83.224195887
128,2019,48075,21758.0,4416.0,15973.0,10011.0,755.0,2067.0,580.0,1257.0,Oakland,68061.16168147165,1070.271480929527,177345.65296471445,73.41207831602169,20.29598308668076,3.469988050372277,5.777185403070135,2.6656861843919475,9.499954039893373,42.462084244,-83.224195887
129,2020,48075,21810.0,4692.0,15104.0,9676.0,1067.0,2395.0,486.0,1557.0,Oakland,68609.19262318836,1096.080004327482,190489.5216973004,69.25263640531865,21.513067400275105,4.8922512608895,7.138927097661624,2.2283356258596974,10.981201283814764,42.462084244,-83.224195887
130,2011,48076,25215.0,9448.0,14299.0,11837.0,1636.0,2275.0,1084.0,1140.0,Oakland,89845.09067791712,1192.0465548437578,200345.09711521788,56.7083085465001,37.469760063454295,6.488201467380527,4.521118381915526,4.29902835613722,9.022407297243705,42.492089845,-83.225227214
131,2012,48076,25141.0,9458.0,14044.0,11628.0,1761.0,2285.0,1112.0,1142.0,Oakland,87142.2716795735,1166.550772232724,168546.01601087136,55.86094427429299,37.6198241915596,7.004494650173024,4.542380971321745,4.423053975577742,9.08873950916829,42.492089845,-83.225227214
132,2013,48076,25276.0,8500.0,15314.0,11227.0,1857.0,2719.0,1250.0,1438.0,Oakland,86557.88087071864,1130.090651922887,153687.09676034632,60.58711821490742,33.62873872448172,7.346890330748536,5.689191327741732,4.945402753600253,10.75724006963127,42.492089845,-83.225227214
133,2014,48076,25456.0,8254.0,15677.0,11253.0,1933.0,2774.0,1360.0,1354.0,Oakland,80464.10445390648,1103.0414216680183,148144.76970127062,61.58469516027656,32.42457573852923,7.5934946574481454,5.318981772470145,5.342551854179761,10.897234443746072,42.492089845,-83.225227214
134,2015,48076,25567.0,8102.0,15781.0,11855.0,1625.0,2742.0,1154.0,1490.0,Oakland,80317.28589932367,1097.8769792884054,152211.51562968057,61.72409746939415,31.68928697148668,6.355849337036023,5.827824930574569,4.513630852270505,10.724762389017092,42.492089845,-83.225227214
135,2016,48076,25825.0,7869.0,16354.0,11965.0,1413.0,2781.0,944.0,1662.0,Oakland,80619.25862162354,1121.0167453449274,161868.21634368997,63.32623426911908,30.47047434656341,5.471442400774444,6.435624394966117,3.655372700871249,10.76863504356244,42.492089845,-83.225227214
136,2017,48076,25431.0,7840.0,16297.0,12386.0,1069.0,2534.0,903.0,1475.0,Oakland,81227.34778067884,1143.6269582245432,178753.8658616188,64.08320553654988,30.82851637764932,4.203531123432032,5.800007864417443,3.5507844756399667,9.964216900633083,42.492089845,-83.225227214
137,2018,48076,25220.0,7451.0,16463.0,12413.0,975.0,2604.0,638.0,1819.0,Oakland,82115.56724424248,1175.8184280008124,194270.9291258308,65.27755749405235,29.544012688342587,3.865979381443299,7.212529738302933,2.529738302934179,10.325138778747023,42.492089845,-83.225227214
138,2019,48076,24947.0,7608.0,15950.0,12321.0,940.0,2411.0,632.0,1618.0,Oakland,84786.23928936035,1173.9614796387343,204162.03194123376,63.93554335190604,30.49665290415681,3.767988134845873,6.485749789553855,2.5333707459814807,9.664488716078086,42.492089845,-83.225227214
139,2020,48076,23822.0,7512.0,14948.0,11695.0,785.0,1989.0,686.0,1188.0,Oakland,85108.08110938098,1167.8962022479727,213682.6216814587,62.74871967089245,31.533876248845605,3.295273276802956,4.986986818906892,2.879691041894048,8.349424901351691,42.492089845,-83.225227214
140,2011,48083,23005.0,17167.0,1000.0,10738.0,1030.0,2716.0,1840.0,251.0,Oakland,84805.9847869867,998.3389896816471,249923.397009856,4.346881112801565,74.62290806346446,4.477287546185612,1.0910671593131926,7.998261247554879,11.80612910236905,42.554195937,-83.11734058
141,2012,48083,23265.0,17343.0,864.0,10749.0,1232.0,3042.0,2211.0,184.0,Oakland,83995.63700270913,1028.5288378616165,226939.91132172444,3.713733075435203,74.54545454545455,5.295508274231678,0.7908875993982376,9.50354609929078,13.075435203094775,42.554195937,-83.11734058
142,2013,48083,23305.0,17422.0,968.0,10704.0,1290.0,3173.0,2247.0,174.0,Oakland,83433.12789914018,1052.9201097198195,214377.1502895384,4.153615104054924,74.75649002360008,5.535292855610384,0.746620896803261,9.64170778802832,13.615104054923837,42.554195937,-83.11734058
143,2014,48083,23671.0,17160.0,1295.0,11213.0,1189.0,3161.0,2130.0,269.0,Oakland,84365.29295924574,1046.4091899837797,212370.8688158962,5.470829284778843,72.49376874656754,5.023023953360652,1.1364116429386169,8.99835241434667,13.35389294917832,42.554195937,-83.11734058
144,2015,48083,23307.0,16687.0,1401.0,10963.0,1099.0,2981.0,2095.0,258.0,Oakland,84307.69590366936,1051.596450887489,216490.02729762,6.011069635731754,71.59651606813404,4.715321577208564,1.1069635731754408,8.988715836443987,12.790148882310037,42.554195937,-83.11734058
145,2016,48083,23002.0,16404.0,1346.0,11202.0,981.0,2378.0,1683.0,154.0,Oakland,87354.24597615901,1085.469215481215,227377.2356639598,5.8516650726023824,71.31553777932353,4.2648465350839055,0.6695069993913573,7.316755064776975,10.338231458134077,42.554195937,-83.11734058
146,2017,48083,23029.0,15978.0,1322.0,11327.0,721.0,1963.0,1202.0,148.0,Oakland,89033.84484334204,1113.7932114882506,245755.48874020888,5.740587954318468,69.38208345998524,3.130835034087455,0.642667940422945,5.219505840462026,8.524034912501628,42.554195937,-83.11734058
147,2018,48083,22981.0,15666.0,1319.0,11186.0,501.0,1625.0,996.0,170.0,Oakland,90326.88128168468,1140.6288156045032,257733.57493020903,5.739523954571168,68.16935729515687,2.180061790174492,0.739741525608111,4.334015055915756,7.071058700665768,42.554195937,-83.11734058
148,2019,48083,22561.0,15218.0,976.0,11188.0,416.0,1878.0,1173.0,159.0,Oakland,92412.81747028245,1170.385962441865,266733.58288644545,4.326049377243916,67.4526838349364,1.843889898497407,0.7047559948583839,5.199237622445813,8.324099109082045,42.554195937,-83.11734058
149,2020,48083,22984.0,15516.0,843.0,11902.0,376.0,1838.0,835.0,130.0,Oakland,93049.0688958352,1183.201293608077,274078.86681787093,3.667768882701009,67.50783153498085,1.635920640445527,0.5656108597285068,3.6329620605638704,7.996867386007657,42.554195937,-83.11734058
150,2011,48084,14433.0,9356.0,831.0,7136.0,604.0,611.0,371.0,85.0,Oakland,109325.56966110812,1265.1948661637157,350840.9746642423,5.757638744543754,64.8236679830943,4.184854153675604,0.5889281507656066,2.5704981639298827,4.233354119032772,42.559679218,-83.187325662
151,2012,48084,14440.0,9297.0,779.0,7167.0,531.0,706.0,465.0,78.0,Oakland,108268.91757624329,1258.1230171520162,332181.6362796937,5.394736842105264,64.38365650969529,3.677285318559557,0.5401662049861495,3.2202216066481992,4.889196675900277,42.559679218,-83.187325662
152,2013,48084,14689.0,9574.0,534.0,7423.0,450.0,818.0,530.0,92.0,Oakland,110302.86431401504,1221.6489223333062,321892.719257202,3.6353734086731566,65.17802437197902,3.0635169174212,0.6263190142283341,3.6081421471849686,5.568792974334536,42.559679218,-83.187325662
153,2014,48084,14573.0,9520.0,515.0,7618.0,396.0,714.0,464.0,52.0,Oakland,106404.2407576372,1176.4059036226008,313922.7569951338,3.533932615110135,65.32628834145338,2.717354010841968,0.3568242640499554,3.1839703561380635,4.899471625609003,42.559679218,-83.187325662
154,2015,48084,15254.0,9146.0,752.0,7902.0,355.0,843.0,525.0,54.0,Oakland,105275.3464097512,1211.0071598239788,334248.26067328505,4.92985446440278,59.95804379179231,2.327258424019929,0.3540055067523272,3.441720204536515,5.526419299855776,42.559679218,-83.187325662
155,2016,48084,15655.0,9521.0,631.0,8134.0,352.0,895.0,694.0,23.0,Oakland,106646.39825505088,1226.3897802980746,352428.36750594777,4.030661130629192,60.81763015011179,2.2484829128074098,0.1469179175982114,4.433088470137337,5.717023315234749,42.559679218,-83.187325662
156,2017,48084,15662.0,9495.0,684.0,8118.0,396.0,843.0,641.0,24.0,Oakland,106563.6571964752,1249.2881445822454,378142.73988250655,4.367258332269187,60.62444132294726,2.5284127186821608,0.1532371344655854,4.092708466351679,5.382454348103691,42.559679218,-83.187325662
157,2018,48084,15725.0,8870.0,742.0,7939.0,373.0,828.0,580.0,7.0,Oakland,109673.88749019345,1321.4306172269191,390362.010616988,4.718600953895072,56.40699523052464,2.372019077901431,0.0445151033386327,3.688394276629571,5.265500794912559,42.559679218,-83.187325662
158,2019,48084,15737.0,8710.0,738.0,8194.0,322.0,833.0,552.0,1.0,Oakland,114750.26523819022,1361.0802129415583,406297.9374709083,4.689585054330559,55.3472707631696,2.04613331638813,0.0063544512931308,3.507657113808223,5.293257927177988,42.559679218,-83.187325662
159,2020,48084,15438.0,8855.0,714.0,7994.0,361.0,721.0,433.0,7.0,Oakland,115633.49716974936,1371.571648809363,419124.0403228611,4.624951418577536,57.35846612255473,2.3383858012695944,0.0453426609664464,2.804767456924472,4.670294079543982,42.559679218,-83.187325662
160,2011,48085,24402.0,18397.0,1024.0,11854.0,970.0,909.0,598.0,52.0,Oakland,129808.45142905413,1316.6696037592417,317653.31489870587,4.196377346119171,75.39136136382264,3.975084009507418,0.2130972871076141,2.4506188017375625,3.725104499631178,42.59519978,-83.119821154
161,2012,48085,24362.0,18545.0,1032.0,11754.0,1034.0,1114.0,707.0,69.0,Oakland,124690.87349843635,1416.051961288187,295552.73831197683,4.236105410064855,76.12265002873328,4.244314916673508,0.2832279779985223,2.902060586158772,4.572695181019621,42.59519978,-83.119821154
162,2013,48085,24292.0,18181.0,1087.0,11432.0,1113.0,1244.0,852.0,54.0,Oakland,119848.467991947,1506.7875358971828,278206.3445185163,4.474724189033426,74.8435698995554,4.581755310390252,0.2222954058949448,3.507327515231352,5.1210274987650255,42.59519978,-83.119821154
163,2014,48085,24410.0,17976.0,1091.0,11578.0,957.0,1127.0,869.0,46.0,Oakland,118496.50931839689,1478.8735046634226,276596.96793052176,4.469479721425645,73.6419500204834,3.9205243752560426,0.1884473576403113,3.560016386726751,4.616960262187629,42.59519978,-83.119821154
164,2015,48085,24931.0,18041.0,932.0,12112.0,779.0,1039.0,824.0,17.0,Oakland,122702.53649316294,1558.111122830852,295166.92557917786,3.738317757009345,72.36372387790301,3.1246239621354936,0.0681881994304279,3.305122137098392,4.167502306365569,42.59519978,-83.119821154
165,2016,48085,24963.0,18611.0,725.0,12441.0,597.0,988.0,807.0,24.0,Oakland,128038.39390517776,1519.6569016737012,312945.21826446726,2.9042983615751314,74.55434042382726,2.391539478428074,0.0961422905900733,3.232784521091215,3.957857629291351,42.59519978,-83.119821154
166,2017,48085,25418.0,18762.0,741.0,12651.0,517.0,705.0,653.0,12.0,Oakland,133197.73459530025,1485.471972911227,333392.1197780679,2.9152569045558265,73.81383271697223,2.0339916594539305,0.0472106381304587,2.569045558265796,2.7736249901644503,42.59519978,-83.119821154
167,2018,48085,25938.0,19104.0,837.0,12896.0,436.0,597.0,558.0,16.0,Oakland,137768.54596646052,1463.4025017223737,339519.08787887235,3.226925746009716,73.65255609530419,1.6809314519238183,0.0616855578687639,2.1512838306731434,2.301642377978256,42.59519978,-83.119821154
168,2019,48085,26459.0,19746.0,877.0,13079.0,372.0,793.0,717.0,14.0,Oakland,139054.2474643761,1537.4723946537745,350281.5013866235,3.3145621527646543,74.6286707736498,1.4059488264862618,0.052912052609698,2.709852980082392,2.9970898371064663,42.59519978,-83.119821154
169,2020,48085,26061.0,19716.0,825.0,12808.0,378.0,811.0,747.0,14.0,Oakland,139350.50220431123,1522.2679329703917,358256.8692984456,3.1656498215724644,75.65327500863359,1.4504431909750202,0.05372011818426,2.866352020260159,3.1119297033882045,42.59519978,-83.119821154
170,2011,48098,19201.0,14623.0,208.0,9326.0,701.0,527.0,444.0,5.0,Oakland,157199.78482166276,1603.8444556079648,417622.67370264826,1.0832769126607988,76.15749179730223,3.650851518150097,0.0260403104004999,2.3123795635643978,2.7446487162126973,42.592545758,-83.176373524
171,2012,48098,19240.0,14735.0,210.0,9211.0,764.0,564.0,487.0,7.0,Oakland,152344.3643300783,1550.0924937062814,388452.11721560673,1.0914760914760917,76.58523908523908,3.9708939708939712,0.0363825363825363,2.5311850311850312,2.9313929313929314,42.592545758,-83.176373524
172,2013,48098,19414.0,14442.0,269.0,9099.0,727.0,606.0,437.0,5.0,Oakland,148551.98576561338,1444.0047219014666,376958.4790326112,1.3855980220459465,74.38961574121767,3.744720304934583,0.0257546100752034,2.2509529205727823,3.1214587411146595,42.592545758,-83.176373524
173,2014,48098,19452.0,14238.0,315.0,8951.0,602.0,730.0,479.0,7.0,Oakland,139368.0608863882,1413.231599756691,382653.6927210057,1.61937075879087,73.19555829734732,3.0947974501336626,0.0359860168620193,2.462471725272465,3.752827472753444,42.592545758,-83.176373524
174,2015,48098,19050.0,13675.0,314.0,8961.0,394.0,793.0,467.0,8.0,Oakland,139836.61656336888,1378.1312901606211,396212.74592117866,1.648293963254593,71.78477690288713,2.068241469816273,0.0419947506561679,2.4514435695538057,4.16272965879265,42.592545758,-83.176373524
175,2016,48098,19362.0,13597.0,371.0,9167.0,379.0,754.0,450.0,8.0,Oakland,146038.1395625961,1353.345244097047,428347.7348577333,1.9161243673174255,70.2251833488276,1.9574424129738663,0.0413180456564404,2.3241400681747755,3.894225803119512,42.592545758,-83.176373524
176,2017,48098,19227.0,13438.0,392.0,9194.0,377.0,706.0,371.0,37.0,Oakland,145345.041808094,1397.2138054830286,447879.12287859,2.038799604722526,69.89129869454413,1.96078431372549,0.1924377177926873,1.929578197326676,3.671919696260467,42.592545758,-83.176373524
177,2018,48098,19237.0,13348.0,305.0,9229.0,404.0,782.0,351.0,47.0,Oakland,150687.98745554683,1428.2128893260642,471540.80611054256,1.58548630243801,69.38711857358216,2.100119561262151,0.2443208400478244,1.824608826740136,4.065082913136144,42.592545758,-83.176373524
178,2019,48098,19232.0,13020.0,428.0,9421.0,426.0,747.0,359.0,58.0,Oakland,161558.5527014711,1458.811016322651,478761.7526607916,2.2254575707154745,67.69966722129783,2.2150582362728786,0.3015806988352745,1.8666805324459237,3.884151414309484,42.592545758,-83.176373524
179,2020,48098,19563.0,12637.0,374.0,9792.0,490.0,746.0,374.0,58.0,Oakland,167703.77260626483,1448.0971056098854,484935.9331713104,1.9117722230741707,64.59643204007565,2.504728313653325,0.2964780452895773,1.9117722230741707,3.8133210652762863,42.592545758,-83.176373524
180,2011,48165,5754.0,5363.0,139.0,2826.0,278.0,555.0,412.0,1.0,Oakland,83609.87443706961,1220.4931203570743,274577.0871213974,2.415710809871394,93.20472714633298,4.831421619742788,0.0173792144595064,7.1602363573166485,9.645464025026069,42.501042688,-83.576930473
181,2012,48165,5888.0,5510.0,179.0,2872.0,325.0,226.0,172.0,1.0,Oakland,76851.67476502,1182.4763800447747,250430.18284449945,3.0400815217391304,93.58016304347828,5.5197010869565215,0.0169836956521739,2.921195652173913,3.838315217391304,42.501042688,-83.576930473
182,2013,48165,5886.0,5472.0,184.0,2850.0,328.0,404.0,352.0,18.0,Oakland,74997.99524375744,1220.340947041729,230203.6513176252,3.126061841658172,92.96636085626912,5.572545022086307,0.3058103975535168,5.980292218824329,6.863744478423378,42.501042688,-83.576930473
183,2014,48165,6224.0,5882.0,156.0,3032.0,272.0,346.0,299.0,29.0,Oakland,77493.48648283319,1350.163887199243,222410.2189781022,2.506426735218509,94.5051413881748,4.370179948586118,0.4659383033419023,4.803984575835476,5.559125964010283,42.501042688,-83.576930473
184,2015,48165,6353.0,6003.0,179.0,3294.0,155.0,472.0,422.0,27.0,Oakland,86491.87973014594,1376.8457199272627,239758.84852141407,2.817566504013852,94.49079175192824,2.439792224146073,0.4249960648512514,6.642531087675114,7.429560837399654,42.501042688,-83.576930473
185,2016,48165,6799.0,6421.0,155.0,3541.0,199.0,513.0,470.0,28.0,Oakland,92163.3189448641,1378.7363368568415,252006.59564096047,2.279747021620827,94.44035887630534,2.926901014855125,0.4118252684218267,6.912781291366378,7.545227239299897,42.501042688,-83.576930473
186,2017,48165,7077.0,6752.0,50.0,3726.0,201.0,517.0,488.0,29.0,Oakland,98637.82514686685,1409.644533289817,274967.6990861619,0.7065140596297866,95.4076586124064,2.840186519711742,0.4097781545852762,6.895577221986718,7.305355376571994,42.501042688,-83.576930473
187,2018,48165,7612.0,7346.0,34.0,4000.0,200.0,438.0,429.0,9.0,Oakland,107459.36877904636,1416.0785402238887,311124.7109797815,0.4466631634261692,96.5055176037835,2.627430373095113,0.1182343667892801,5.635838150289017,5.754072517078297,42.501042688,-83.576930473
188,2019,48165,7506.0,7115.0,97.0,3877.0,140.0,493.0,492.0,1.0,Oakland,108099.80325201344,1430.2068787476971,335264.3291597726,1.2922994937383423,94.7908339994671,1.8651745270450304,0.0133226751931787,6.554756195043964,6.568078870237144,42.501042688,-83.576930473
189,2020,48165,8032.0,7092.0,73.0,3875.0,224.0,545.0,436.0,2.0,Oakland,94173.40445344288,1506.9628416102871,332355.9454582688,0.9088645418326694,88.29681274900398,2.788844621513944,0.0249003984063745,5.4282868525896415,6.785358565737051,42.501042688,-83.576930473
190,2011,48167,22085.0,19392.0,737.0,11323.0,1020.0,763.0,587.0,82.0,Oakland,106940.12195306284,1076.9056944327128,345151.6615615789,3.3371066334616257,87.80620330541092,4.618519357029658,0.3712927326239529,2.6579126103690287,3.4548335974643423,42.431597723,-83.538541889
191,2012,48167,22089.0,19191.0,612.0,11522.0,1075.0,894.0,745.0,37.0,Oakland,101411.61627917104,1102.8483409845203,300463.1340540258,2.770609805785685,86.88034768436779,4.866675720947078,0.1675041876046901,3.372719453121463,4.047263343745756,42.431597723,-83.538541889
192,2013,48167,21911.0,18906.0,672.0,11221.0,1025.0,977.0,833.0,25.0,Oakland,98671.04004601708,1119.6268495902675,286315.7913262963,3.066952672173794,86.2854274108895,4.678015608598421,0.1140979416731322,3.801743416548765,4.458947560586006,42.431597723,-83.538541889
