datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty
830,2011,48638,13194.0,10972.0,1424.0,6168.0,691.0,1331.0,854.0,290.0,Saginaw,73724.01562201307,820.8866048128605,182328.93895678385,10.792784599060179,83.15901167197211,5.237229043504623,2.1979687736850084,6.472639078368955,10.0879187509474
831,2012,48638,12980.0,10520.0,1443.0,5791.0,633.0,1334.0,848.0,272.0,Saginaw,72149.63905851198,806.8974624772425,177835.95390123434,11.117103235747305,81.0477657935285,4.87673343605547,2.095531587057011,6.533127889060092,10.277349768875192
832,2013,48638,13161.0,10565.0,1605.0,6087.0,560.0,1759.0,1001.0,562.0,Saginaw,68303.77770146422,786.0931502380267,164674.08920959663,12.195121951219512,80.27505508699947,4.254995820986247,4.270192234632627,7.605805030012918,13.36524580199073
833,2014,48638,12890.0,10633.0,1434.0,5979.0,455.0,1584.0,890.0,547.0,Saginaw,67001.07846715329,773.5448009597188,149817.99472830494,11.124903025601242,82.49030256012414,3.529868114817688,4.243599689681924,6.904577191621413,12.288595810705974
834,2015,48638,12784.0,10336.0,1573.0,5767.0,460.0,1625.0,908.0,573.0,Saginaw,58657.99860769481,791.9112637490138,145655.10743955075,12.304443053817272,80.85106382978722,3.598247809762203,4.482165206508135,7.102628285356697,12.711201501877348
835,2016,48638,12492.0,9956.0,1566.0,5793.0,377.0,1415.0,679.0,561.0,Saginaw,57750.77092751461,761.7327827938352,139143.18832367388,12.536023054755043,79.69900736471341,3.017931476144733,4.490874159462056,5.435478706372078,11.32724943964137
836,2017,48638,12240.0,10022.0,1409.0,5773.0,316.0,1538.0,806.0,555.0,Saginaw,56771.13389360313,780.6497062663185,138975.53687989558,11.511437908496731,81.87908496732025,2.5816993464052285,4.534313725490196,6.5849673202614385,12.565359477124183
837,2018,48638,11923.0,9665.0,1466.0,5428.0,370.0,1462.0,764.0,514.0,Saginaw,57247.43219424389,797.2267360129348,139423.67118399724,12.295563197181918,81.0618133020213,3.103245827392435,4.310995554810031,6.407783276021135,12.26201459364254
838,2019,48638,11692.0,9441.0,1391.0,5581.0,282.0,1290.0,822.0,282.0,Saginaw,57851.86824534435,761.5851629331487,144331.7108469551,11.897023605884366,80.7475196715703,2.4119055764625386,2.4119055764625386,7.030448169688676,11.033185083817996
839,2020,48638,11528.0,9463.0,1441.0,5579.0,212.0,975.0,607.0,322.0,Saginaw,61986.797323143146,778.2050299253124,148930.31208101666,12.5,82.08709229701596,1.839000693962526,2.793199167244969,5.265440666204025,8.457668285912561
840,2011,48649,1626.0,1523.0,1.0,647.0,91.0,112.0,104.0,0.0,Saginaw,67609.35863500771,742.3199000617946,153746.9136076892,0.06150061500615006,93.66543665436654,5.596555965559656,0.0,6.396063960639606,6.888068880688807
841,2012,48649,1569.0,1490.0,1.0,642.0,94.0,115.0,107.0,0.0,Saginaw,66253.18276610016,833.4401421639939,142003.33632411997,0.06373486297004462,94.96494582536647,5.991077119184194,0.0,6.8196303377947745,7.32950924155513
842,2013,48649,1439.0,1357.0,1.0,587.0,71.0,85.0,73.0,0.0,Saginaw,65249.65539563095,826.6403842769266,130405.13657026833,0.06949270326615706,94.30159833217512,4.933981931897151,0.0,5.072967338429465,5.90687977762335
843,2014,48649,1420.0,1354.0,0.0,586.0,68.0,119.0,105.0,0.0,Saginaw,71839.27298763179,816.0189747228981,131798.64828331984,0.0,95.35211267605634,4.788732394366197,0.0,7.394366197183098,8.380281690140844
844,2015,48649,1459.0,1437.0,0.0,624.0,46.0,128.0,114.0,0.0,Saginaw,71376.1449263133,802.1958256158841,130871.04975592469,0.0,98.49211788896504,3.1528444139821796,0.0,7.813570938999314,8.773132282385196
845,2016,48649,1413.0,1388.0,0.0,592.0,41.0,141.0,124.0,0.0,Saginaw,71200.43276237776,742.6894632239894,121877.24524701362,0.0,98.23071479122434,2.9016277423920736,0.0,8.775654635527246,9.978768577494693
846,2017,48649,1386.0,1360.0,0.0,541.0,20.0,177.0,163.0,0.0,Saginaw,62930.55952186684,708.5514849869451,121448.21067232377,0.0,98.12409812409813,1.443001443001443,0.0,11.76046176046176,12.770562770562771
847,2018,48649,1381.0,1363.0,0.0,556.0,28.0,167.0,162.0,0.0,Saginaw,63536.66533390149,715.9265970283584,138088.89278275796,0.0,98.69659666908038,2.0275162925416366,0.0,11.73062997827661,12.092686459087618
848,2019,48649,1253.0,1242.0,2.0,533.0,26.0,159.0,159.0,0.0,Saginaw,61196.16866348271,679.3482674051561,126215.75704948428,0.1596169193934557,99.122106943336,2.0750199521149244,0.0,12.689545091779728,12.689545091779728
849,2020,48649,1184.0,1167.0,6.0,588.0,23.0,160.0,160.0,0.0,Saginaw,64016.487900437,768.786512165248,134684.8039689194,0.5067567567567568,98.5641891891892,1.9425675675675675,0.0,13.513513513513514,13.513513513513514
850,2011,48655,6393.0,6227.0,7.0,2610.0,282.0,767.0,675.0,1.0,Saginaw,65936.42966315312,636.6612281551887,159300.7668745749,0.10949475989363366,97.40340997966526,4.4110746128578135,0.01564210855623338,10.558423275457532,11.997497262631002
851,2012,48655,6304.0,6100.0,8.0,2696.0,251.0,772.0,668.0,3.0,Saginaw,61909.47323536329,648.9685183410716,151558.70101135047,0.12690355329949238,96.76395939086294,3.9815989847715736,0.04758883248730965,10.596446700507615,12.246192893401016
852,2013,48655,6327.0,6211.0,20.0,2774.0,278.0,687.0,650.0,4.0,Saginaw,64531.57696055495,633.0600411234692,145839.24501088183,0.316105579263474,98.16658764027186,4.3938675517622885,0.0632211158526948,10.273431326062905,10.858226647700333
853,2014,48655,6321.0,6194.0,13.0,2841.0,247.0,712.0,657.0,2.0,Saginaw,64241.54426872128,633.2513179237632,136947.032981887,0.20566366081316245,97.99082423667141,3.9076095554500867,0.031640563202025,10.39392501186521,11.264040499920899
854,2015,48655,6120.0,5950.0,34.0,2821.0,204.0,678.0,606.0,6.0,Saginaw,62207.45802199842,614.502571545501,132156.61998928347,0.5555555555555556,97.22222222222221,3.3333333333333335,0.09803921568627451,9.901960784313726,11.07843137254902
855,2016,48655,6017.0,5790.0,23.0,2693.0,164.0,707.0,629.0,2.0,Saginaw,64782.834067339696,641.1250921848113,133938.01430791602,0.38225029084261264,96.22735582516204,2.725610769486455,0.03323915572544457,10.453714475652319,11.750041548944656
856,2017,48655,5862.0,5681.0,28.0,2614.0,123.0,678.0,618.0,3.0,Saginaw,65882.85737597912,620.2933175587468,128658.03280026108,0.4776526782668032,96.91231661548959,2.0982599795291708,0.0511770726714432,10.542476970317297,11.566018423746161
857,2018,48655,5799.0,5603.0,22.0,2505.0,124.0,654.0,598.0,4.0,Saginaw,63882.49428331349,632.1995882233471,137846.20580071444,0.37937575444042076,96.62010691498534,2.138299706846008,0.06897740989825832,10.312122779789618,11.277806518365235
858,2019,48655,5688.0,5497.0,30.0,2400.0,94.0,638.0,602.0,4.0,Saginaw,66093.43538412795,624.5236703864944,136465.57301384275,0.5274261603375527,96.64205344585092,1.6526019690576654,0.07032348804500703,10.58368495077356,11.21659634317862
859,2020,48655,5695.0,5357.0,153.0,2451.0,78.0,605.0,561.0,0.0,Saginaw,69821.82678479663,626.3314310442756,134802.5354409202,2.6865671641791042,94.06496927129061,1.369622475856014,0.0,9.850746268656717,10.623353819139595
860,2011,48708,27147.0,24352.0,886.0,11548.0,1812.0,5033.0,3807.0,462.0,Saginaw,51883.82629957455,600.0870724952099,111889.82435237998,3.2637123807418864,89.70420304269349,6.674770692894243,1.701845507790916,14.02364902199138,18.539801819722253
861,2012,48708,27493.0,24893.0,769.0,11245.0,1948.0,5697.0,4433.0,390.0,Saginaw,52255.90063329181,587.9203550615434,106170.71874700558,2.797075619248536,90.5430473211363,7.085439930164042,1.4185429018295566,16.124104317462624,20.72163823518714
862,2013,48708,27205.0,24992.0,671.0,11042.0,1960.0,6128.0,5127.0,414.0,Saginaw,48845.02928866701,596.4367329593015,98490.5394557794,2.4664583716228634,91.86546590700239,7.2045579856644,1.5217790847270722,18.84580040433744,22.525271089873186
