datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty,Lat,Lon
975,2016,49302,8356.0,8178.0,34.0,4108.0,146.0,408.0,405.0,3.0,Kent,101814.473302862,802.3585312095063,287808.0364322707,0.4068932503590234,97.86979415988512,1.7472474868358068,0.0359023456199138,4.846816658688367,4.8827190043082815,42.822861162,-85.428837142
976,2017,49302,8688.0,8448.0,34.0,4388.0,131.0,349.0,347.0,2.0,Kent,106446.8083550914,919.87385770235,299580.5401436031,0.3913443830570903,97.23756906077348,1.5078268876611418,0.0230202578268876,3.9940147329650095,4.017034990791897,42.822861162,-85.428837142
977,2018,49302,8875.0,8686.0,4.0,4396.0,124.0,220.0,220.0,0.0,Kent,105113.79909759584,987.7360169170912,306877.68879402004,0.0450704225352112,97.87042253521126,1.3971830985915492,0.0,2.4788732394366195,2.4788732394366195,42.822861162,-85.428837142
978,2019,49302,8717.0,8468.0,4.0,4306.0,131.0,180.0,169.0,4.0,Kent,104402.71847045064,773.5035535893795,317625.11098855105,0.0458873465641849,97.14351267637949,1.5028105999770562,0.0458873465641849,1.9387403923368132,2.0649305953883217,42.822861162,-85.428837142
979,2020,49302,9216.0,8990.0,2.0,4543.0,201.0,171.0,161.0,2.0,Kent,113508.44410013485,1040.7462124871045,339184.3708343154,0.0217013888888888,97.54774305555556,2.180989583333333,0.0217013888888888,1.7469618055555556,1.85546875,42.822861162,-85.428837142
990,2011,49306,10160.0,9651.0,35.0,4957.0,337.0,336.0,316.0,12.0,Kent,96891.71133507308,978.0200143149922,248026.95930896825,0.3444881889763779,94.99015748031496,3.316929133858268,0.1181102362204724,3.1102362204724407,3.307086614173228,43.072306466,-85.584097007
991,2012,49306,10015.0,9602.0,29.0,4994.0,308.0,395.0,380.0,8.0,Kent,92879.4718938648,954.2093347387128,231850.30706377345,0.2895656515227159,95.87618572141788,3.075386919620569,0.0798801797304043,3.794308537194209,3.944083874188717,43.072306466,-85.584097007
992,2013,49306,10450.0,9915.0,29.0,5099.0,378.0,573.0,555.0,9.0,Kent,100125.50857025116,612.1324364582305,225233.34520963096,0.277511961722488,94.8803827751196,3.6172248803827753,0.0861244019138755,5.311004784688995,5.483253588516746,43.072306466,-85.584097007
993,2014,49306,10045.0,9469.0,28.0,5024.0,312.0,598.0,567.0,18.0,Kent,89857.33233644228,653.844856718032,221895.38050824543,0.2787456445993031,94.26580388252862,3.106022896963663,0.1791936286709806,5.644599303135889,5.9532105525136885,43.072306466,-85.584097007
994,2015,49306,10085.0,9520.0,26.0,5308.0,323.0,618.0,597.0,17.0,Kent,92089.2525261901,667.2109511132113,223946.33465110097,0.2578086266732771,94.39762022806148,3.202776400594943,0.1685671789786812,5.919682697074864,6.127912741695588,43.072306466,-85.584097007
995,2016,49306,10083.0,9661.0,17.0,5314.0,317.0,717.0,704.0,10.0,Kent,94671.9589095318,648.7424200127497,225218.99277937724,0.1686006148963602,95.8147376772786,3.143905583655658,0.0991768322919765,6.982048993355153,7.110978875334721,43.072306466,-85.584097007
996,2017,49306,10293.0,9673.0,22.0,5242.0,389.0,635.0,618.0,14.0,Kent,98583.12994451696,650.1270642950392,242274.88495430807,0.213737491499077,93.9764888759351,3.7792674633245897,0.1360147673175945,6.004080443019528,6.169241231905178,43.072306466,-85.584097007
997,2018,49306,10594.0,10104.0,26.0,5488.0,448.0,704.0,683.0,18.0,Kent,98626.7760675728,657.6817213379157,259796.4142775789,0.2454219369454408,95.37474041910517,4.228808759675288,0.1699074948083821,6.447045497451387,6.645270908061167,43.072306466,-85.584097007
998,2019,49306,10650.0,10056.0,32.0,5593.0,417.0,856.0,733.0,4.0,Kent,103572.00664171136,601.8787281396559,279486.2608886125,0.3004694835680751,94.4225352112676,3.915492957746479,0.0375586854460093,6.882629107981221,8.03755868544601,43.072306466,-85.584097007
999,2020,49306,10924.0,10206.0,70.0,5660.0,424.0,840.0,718.0,6.0,Kent,100623.9118043669,521.5504209635603,298096.087106035,0.6407909190772612,93.42731600146466,3.881362138410839,0.054924935920908,6.572683998535335,7.689491028927133,43.072306466,-85.584097007
1000,2011,49315,19581.0,18540.0,173.0,9393.0,642.0,809.0,753.0,24.0,Kent,91967.74630455369,950.928047159452,256290.00929140789,0.8835095245390939,94.68362187835146,3.278688524590164,0.1225677953117818,3.8455645779071546,4.131556100301313,42.835089225,-85.733592007
1001,2012,49315,19552.0,18428.0,90.0,9493.0,595.0,1271.0,1201.0,21.0,Kent,85568.29077414915,951.5550667700376,241007.5315557027,0.4603109656301145,94.25122749590837,3.0431669394435352,0.10740589198036,6.142594108019639,6.500613747954173,42.835089225,-85.733592007
1002,2013,49315,20135.0,19144.0,125.0,9810.0,623.0,1325.0,1247.0,20.0,Kent,84620.76946389249,936.5103087694296,233604.38707572644,0.6208095356344674,95.07822200148996,3.0941147256021853,0.0993295257015147,6.193195927489446,6.580581077725355,42.835089225,-85.733592007
1003,2014,49315,20734.0,19613.0,166.0,10188.0,653.0,970.0,906.0,2.0,Kent,85366.65378311706,967.89632333063,234380.2134022709,0.8006173434937783,94.59342143339444,3.149416417478538,0.0096459920902864,4.369634416899778,4.678306163788946,42.835089225,-85.733592007
1004,2015,49315,21046.0,19912.0,240.0,10456.0,639.0,962.0,918.0,2.0,Kent,89132.44098946489,979.604517819397,240144.51959142173,1.140359213152143,94.61180271785612,3.0362064050175808,0.0095029934429345,4.361873990306947,4.570939846051506,42.835089225,-85.733592007
1005,2016,49315,21996.0,20564.0,294.0,11186.0,486.0,1203.0,1035.0,3.0,Kent,88976.73680350989,949.6268692163144,253910.92759794503,1.336606655755592,93.48972540461902,2.20949263502455,0.0136388434260774,4.705400981996727,5.4691762138570645,42.835089225,-85.733592007
1006,2017,49315,22617.0,21045.0,405.0,11238.0,484.0,971.0,833.0,4.0,Kent,88512.9973482376,960.895259464752,268255.1060704961,1.7906884202148827,93.0494760578326,2.1399831984790203,0.0176858115576778,3.683070256886413,4.293230755626299,42.835089225,-85.733592007
1007,2018,49315,22744.0,20832.0,310.0,11487.0,338.0,843.0,707.0,6.0,Kent,93762.1155125106,1007.150975480572,276784.5030206247,1.362996834329933,91.5933872669715,1.486106225817798,0.0263805838902567,3.1085121350685894,3.7064720365810766,42.835089225,-85.733592007
1008,2019,49315,23283.0,21260.0,332.0,11899.0,266.0,768.0,618.0,0.0,Kent,97947.71809103603,1055.9694121420496,289020.9734135971,1.4259330842245417,91.31125714040289,1.1424644590473738,0.0,2.6542971266589355,3.29854400206159,42.835089225,-85.733592007
1009,2020,49315,23116.0,20986.0,258.0,11702.0,440.0,892.0,685.0,0.0,Kent,102559.41720406013,1101.9665779275224,302334.4200980638,1.1161100536424986,90.7856030455096,1.9034435023360443,0.0,2.963315452500433,3.858799100190344,42.835089225,-85.733592007
1010,2011,49316,19552.0,18111.0,405.0,9747.0,607.0,909.0,800.0,3.0,Kent,101281.96461262832,982.0838093883232,257102.7683060741,2.071399345335516,92.62990998363338,3.104541734860884,0.0153436988543371,4.091653027823241,4.649140752864158,42.814486849,-85.548086473
1011,2012,49316,20081.0,18521.0,451.0,10066.0,649.0,841.0,717.0,9.0,Kent,105423.54231382352,1085.5955991881322,247377.774680523,2.2459040884418107,92.23146257656492,3.2319107614162643,0.0448184851352024,3.570539315771127,4.188038444300583,42.814486849,-85.548086473
1012,2013,49316,20073.0,18278.0,460.0,10359.0,571.0,877.0,743.0,26.0,Kent,105205.68460273783,1085.619492009255,239621.0734169825,2.2916355303143527,91.05763961540376,2.8446171474119466,0.1295272256264634,3.701489563094704,4.369052956708016,42.814486849,-85.548086473
1013,2014,49316,20912.0,18898.0,362.0,10579.0,419.0,1019.0,869.0,27.0,Kent,103404.0195745472,1048.983382333063,236825.6961340903,1.73106350420811,90.3691660290742,2.0036342769701605,0.1291124713083397,4.155508798775823,4.872800306044376,42.814486849,-85.548086473
1014,2015,49316,21598.0,20052.0,321.0,11004.0,551.0,1674.0,1509.0,41.0,Kent,103349.56220017972,1045.168599720695,242072.87494145992,1.4862487267339568,92.84192980831558,2.5511621446430226,0.1898323918881377,6.986758033151218,7.750717659042504,42.814486849,-85.548086473
1015,2016,49316,21940.0,20291.0,419.0,11314.0,477.0,1288.0,1155.0,33.0,Kent,103563.91959401184,1034.6870299616262,248197.9317269913,1.90975387420237,92.48404740200546,2.1741112123974475,0.1504102096627165,5.264357338195078,5.870556061987238,42.814486849,-85.548086473
1016,2017,49316,22331.0,20630.0,425.0,11437.0,405.0,1207.0,1107.0,25.0,Kent,107160.33213120104,1029.264262402089,267012.0332898172,1.9031839147373604,92.38278626125116,1.81362231874972,0.1119519949845506,4.957234337915901,5.405042317854105,42.814486849,-85.548086473
1017,2018,49316,23140.0,20873.0,596.0,11948.0,340.0,1382.0,1133.0,77.0,Kent,102809.4862030927,1104.2257682979766,282366.3036076255,2.575626620570441,90.20311149524632,1.4693171996542784,0.3327571305099395,4.89628349178911,5.972342264477096,42.814486849,-85.548086473
